Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,700696,-,-,-,41.73,-96.86,-6,437,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,DHI,DNI,GHI,Wind Speed,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm)
2003,1,1,0,0,-1.9000000000000001,0,0,0,1.7000000000000002,0.0000,0.0000
2003,1,1,0,30,-2,0,0,0,1.7000000000000002,0.0000,0.0000
2003,1,1,1,0,-2.2,0,0,0,1.7000000000000002,0.0000,0.0000
2003,1,1,1,30,-2.2,0,0,0,1.9000000000000001,0.0000,0.0000
2003,1,1,2,0,-2.3000000000000003,0,0,0,2.2,0.0000,0.0000
2003,1,1,2,30,-2.3000000000000003,0,0,0,2.4000000000000004,0.0000,0.0000
2003,1,1,3,0,-2.3000000000000003,0,0,0,2.7,0.0000,0.0000
2003,1,1,3,30,-2.3000000000000003,0,0,0,2.9000000000000004,0.0000,0.0000
2003,1,1,4,0,-2.3000000000000003,0,0,0,3.1,0.0000,0.0000
2003,1,1,4,30,-2.3000000000000003,0,0,0,3.2,0.0000,0.0000
2003,1,1,5,0,-2.2,0,0,0,3.3000000000000003,0.0000,0.0000
2003,1,1,5,30,-2.2,0,0,0,3.3000000000000003,0.0000,0.0000
2003,1,1,6,0,-2.2,0,0,0,3.3000000000000003,0.0000,0.0000
2003,1,1,6,30,-2.2,0,0,0,3.2,0.0000,0.0000
2003,1,1,7,0,-2.2,0,0,0,3.2,0.0000,0.0000
2003,1,1,7,30,-2.2,0,0,0,3.2,0.0000,0.0000
2003,1,1,8,0,-2.1,0,0,0,3.2,0.0000,0.0000
2003,1,1,8,30,-1.9000000000000001,7,0,7,3.3000000000000003,0.0000,0.0000
2003,1,1,9,0,-1.6,15,0,15,3.5,0.0000,0.0000
2003,1,1,9,30,-1.3,60,2,61,3.5,2.9363,2.2482
2003,1,1,10,0,-0.9,77,4,78,3.5,3.8667,2.9792
2003,1,1,10,30,-0.6000000000000001,183,116,222,3.5,11.3160,8.7576
2003,1,1,11,0,-0.30000000000000004,210,92,244,3.4000000000000004,12.7068,9.8625
2003,1,1,11,30,-0.1,241,136,296,3.2,15.6437,12.1638
2003,1,1,12,0,0.1,197,327,335,3.1,17.8578,13.8991
2003,1,1,12,30,0.2,138,681,429,3,22.9344,17.8560
2003,1,1,13,0,0.30000000000000004,141,654,417,3,22.2372,17.3084
2003,1,1,13,30,0.2,165,22,174,3,9.2031,7.1566
2003,1,1,14,0,0.1,143,16,149,2.9000000000000004,7.7692,6.0311
2003,1,1,14,30,-0.2,12,0,12,2.9000000000000004,0.6127,0.4743
2003,1,1,15,0,-0.5,81,4,82,2.8000000000000003,4.0732,3.1396
2003,1,1,15,30,-0.9,25,0,25,2.7,1.2055,0.9235
2003,1,1,16,0,-1.4000000000000001,46,2,47,2.5,0.0000,0.0000
2003,1,1,16,30,-1.7000000000000002,23,0,23,2.6,0.0000,0.0000
2003,1,1,17,0,-2,0,0,0,2.7,0.0000,0.0000
2003,1,1,17,30,-2.1,0,0,0,2.8000000000000003,0.0000,0.0000
2003,1,1,18,0,-2.2,0,0,0,2.9000000000000004,0.0000,0.0000
2003,1,1,18,30,-2.3000000000000003,0,0,0,2.9000000000000004,0.0000,0.0000
2003,1,1,19,0,-2.5,0,0,0,2.9000000000000004,0.0000,0.0000
2003,1,1,19,30,-2.6,0,0,0,2.9000000000000004,0.0000,0.0000
2003,1,1,20,0,-2.7,0,0,0,2.8000000000000003,0.0000,0.0000
2003,1,1,20,30,-2.8000000000000003,0,0,0,2.7,0.0000,0.0000
2003,1,1,21,0,-2.9000000000000004,0,0,0,2.7,0.0000,0.0000
2003,1,1,21,30,-3.1,0,0,0,2.6,0.0000,0.0000
2003,1,1,22,0,-3.2,0,0,0,2.6,0.0000,0.0000
2003,1,1,22,30,-3.3000000000000003,0,0,0,2.5,0.0000,0.0000
2003,1,1,23,0,-3.4000000000000004,0,0,0,2.4000000000000004,0.0000,0.0000
2003,1,1,23,30,-3.4000000000000004,0,0,0,2.4000000000000004,0.0000,0.0000
2003,1,2,0,0,-3.5,0,0,0,2.4000000000000004,0.0000,0.0000
2003,1,2,0,30,-3.6,0,0,0,2.5,0.0000,0.0000
2003,1,2,1,0,-3.7,0,0,0,2.5,0.0000,0.0000
2003,1,2,1,30,-3.9000000000000004,0,0,0,2.5,0.0000,0.0000
2003,1,2,2,0,-4,0,0,0,2.5,0.0000,0.0000
2003,1,2,2,30,-4.1000000000000005,0,0,0,2.3000000000000003,0.0000,0.0000
2003,1,2,3,0,-4.3,0,0,0,2.1,0.0000,0.0000
2003,1,2,3,30,-4.3,0,0,0,2,0.0000,0.0000
2003,1,2,4,0,-4.3,0,0,0,1.9000000000000001,0.0000,0.0000
2003,1,2,4,30,-4.3,0,0,0,2,0.0000,0.0000
2003,1,2,5,0,-4.4,0,0,0,2,0.0000,0.0000
2003,1,2,5,30,-4.4,0,0,0,2.1,0.0000,0.0000
2003,1,2,6,0,-4.4,0,0,0,2.2,0.0000,0.0000
2003,1,2,6,30,-4.5,0,0,0,2.3000000000000003,0.0000,0.0000
2003,1,2,7,0,-4.5,0,0,0,2.4000000000000004,0.0000,0.0000
2003,1,2,7,30,-4.4,0,0,0,2.5,0.0000,0.0000
2003,1,2,8,0,-4.3,0,0,0,2.7,0.0000,0.0000
2003,1,2,8,30,-3.8000000000000003,27,401,61,2.9000000000000004,0.0000,0.0000
2003,1,2,9,0,-3.3000000000000003,27,0,27,3.2,0.0000,0.0000
2003,1,2,9,30,-2.8000000000000003,60,0,60,3.3000000000000003,2.8883,2.2116
2003,1,2,10,0,-2.2,84,0,84,3.3000000000000003,4.1649,3.2091
2003,1,2,10,30,-1.6,144,6,146,3.4000000000000004,7.4447,5.7619
2003,1,2,11,0,-1,203,23,212,3.4000000000000004,11.0450,8.5731
2003,1,2,11,30,-0.5,237,47,256,3.5,13.5360,10.5255
2003,1,2,12,0,0,247,45,266,3.5,14.1870,11.0427
2003,1,2,12,30,0.30000000000000004,253,50,275,3.6,14.7112,11.4545
2003,1,2,13,0,0.6000000000000001,233,29,245,3.6,13.0737,10.1767
2003,1,2,13,30,0.7000000000000001,224,28,235,3.6,12.4401,9.6747
2003,1,2,14,0,0.8,212,28,222,3.6,11.5872,8.9961
2003,1,2,14,30,0.6000000000000001,174,13,178,3.4000000000000004,9.0994,7.0451
2003,1,2,15,0,0.4,130,5,132,3.3000000000000003,6.5649,5.0611
2003,1,2,15,30,-0.4,50,710,215,2.4000000000000004,10.3774,7.9515
2003,1,2,16,0,-1.2000000000000002,41,599,140,1.6,0.0000,0.0000
2003,1,2,16,30,-1.9000000000000001,28,435,68,1.4000000000000001,0.0000,0.0000
2003,1,2,17,0,-2.7,0,0,0,1.1,0.0000,0.0000
2003,1,2,17,30,-2.7,0,0,0,1.2000000000000002,0.0000,0.0000
2003,1,2,18,0,-2.8000000000000003,0,0,0,1.2000000000000002,0.0000,0.0000
2003,1,2,18,30,-2.9000000000000004,0,0,0,1.2000000000000002,0.0000,0.0000
2003,1,2,19,0,-3.1,0,0,0,1.2000000000000002,0.0000,0.0000
2003,1,2,19,30,-3.3000000000000003,0,0,0,1.2000000000000002,0.0000,0.0000
2003,1,2,20,0,-3.6,0,0,0,1.2000000000000002,0.0000,0.0000
2003,1,2,20,30,-3.8000000000000003,0,0,0,1.1,0.0000,0.0000
2003,1,2,21,0,-4,0,0,0,1,0.0000,0.0000
2003,1,2,21,30,-4.3,0,0,0,0.9,0.0000,0.0000
2003,1,2,22,0,-4.5,0,0,0,0.7000000000000001,0.0000,0.0000
2003,1,2,22,30,-4.7,0,0,0,0.7000000000000001,0.0000,0.0000
2003,1,2,23,0,-4.9,0,0,0,0.6000000000000001,0.0000,0.0000
2003,1,2,23,30,-5.1000000000000005,0,0,0,0.7000000000000001,0.0000,0.0000
2003,1,3,0,0,-5.300000000000001,0,0,0,0.7000000000000001,0.0000,0.0000
2003,1,3,0,30,-5.5,0,0,0,1,0.0000,0.0000
2003,1,3,1,0,-5.7,0,0,0,1.2000000000000002,0.0000,0.0000
2003,1,3,1,30,-5.7,0,0,0,1.4000000000000001,0.0000,0.0000
2003,1,3,2,0,-5.800000000000001,0,0,0,1.5,0.0000,0.0000
2003,1,3,2,30,-6.1000000000000005,0,0,0,1.6,0.0000,0.0000
2003,1,3,3,0,-6.300000000000001,0,0,0,1.7000000000000002,0.0000,0.0000
2003,1,3,3,30,-6.6000000000000005,0,0,0,1.7000000000000002,0.0000,0.0000
2003,1,3,4,0,-6.800000000000001,0,0,0,1.7000000000000002,0.0000,0.0000
2003,1,3,4,30,-6.800000000000001,0,0,0,1.8,0.0000,0.0000
2003,1,3,5,0,-6.9,0,0,0,1.8,0.0000,0.0000
2003,1,3,5,30,-6.9,0,0,0,2,0.0000,0.0000
2003,1,3,6,0,-6.9,0,0,0,2.1,0.0000,0.0000
2003,1,3,6,30,-6.7,0,0,0,2.3000000000000003,0.0000,0.0000
2003,1,3,7,0,-6.6000000000000005,0,0,0,2.5,0.0000,0.0000
2003,1,3,7,30,-5.9,0,0,0,3.1,0.0000,0.0000
2003,1,3,8,0,-5.300000000000001,0,0,0,3.7,0.0000,0.0000
2003,1,3,8,30,-4.2,24,443,62,4.1000000000000005,0.0000,0.0000
2003,1,3,9,0,-3.1,64,1,64,4.5,0.0000,0.0000
2003,1,3,9,30,-1.7000000000000002,129,49,140,4.800000000000001,6.7403,5.1612
2003,1,3,10,0,-0.2,157,171,205,5.1000000000000005,10.1671,7.8343
2003,1,3,10,30,1.2000000000000002,188,178,248,5.300000000000001,12.6504,9.7914
2003,1,3,11,0,2.7,54,865,379,5.5,19.7554,15.3351
2003,1,3,11,30,3.8000000000000003,56,885,414,5.5,21.9022,17.0321
2003,1,3,12,0,4.9,58,890,435,5.5,23.2143,18.0704
2003,1,3,12,30,5.5,58,894,443,5.2,23.7139,18.4655
2003,1,3,13,0,6.2,58,887,435,5,23.2314,18.0852
2003,1,3,13,30,6.4,57,876,414,4.4,21.9343,17.0600
2003,1,3,14,0,6.7,55,858,381,3.8000000000000003,19.9059,15.4565
2003,1,3,14,30,6,52,829,335,3,17.1453,13.2767
2003,1,3,15,0,5.300000000000001,47,791,278,2.1,13.8440,10.6752
2003,1,3,15,30,3.8000000000000003,42,729,212,1.9000000000000001,10.2424,7.8499
2003,1,3,16,0,2.4000000000000004,34,640,141,1.8,0.0000,0.0000
2003,1,3,16,30,1.6,31,2,31,1.8,0.0000,0.0000
2003,1,3,17,0,0.8,10,227,14,1.9000000000000001,0.0000,0.0000
2003,1,3,17,30,0.7000000000000001,0,0,0,1.8,0.0000,0.0000
2003,1,3,18,0,0.7000000000000001,0,0,0,1.8,0.0000,0.0000
2003,1,3,18,30,0.7000000000000001,0,0,0,1.7000000000000002,0.0000,0.0000
2003,1,3,19,0,0.8,0,0,0,1.6,0.0000,0.0000
2003,1,3,19,30,0.9,0,0,0,1.6,0.0000,0.0000
2003,1,3,20,0,1,0,0,0,1.5,0.0000,0.0000
2003,1,3,20,30,1.2000000000000002,0,0,0,1.5,0.0000,0.0000
2003,1,3,21,0,1.3,0,0,0,1.5,0.0000,0.0000
2003,1,3,21,30,1.5,0,0,0,1.4000000000000001,0.0000,0.0000
2003,1,3,22,0,1.8,0,0,0,1.4000000000000001,0.0000,0.0000
2003,1,3,22,30,1.7000000000000002,0,0,0,1.4000000000000001,0.0000,0.0000
2003,1,3,23,0,1.6,0,0,0,1.5,0.0000,0.0000
2003,1,3,23,30,1.5,0,0,0,1.5,0.0000,0.0000
2003,1,4,0,0,1.4000000000000001,0,0,0,1.5,0.0000,0.0000
2003,1,4,0,30,1.5,0,0,0,1.7000000000000002,0.0000,0.0000
2003,1,4,1,0,1.6,0,0,0,1.9000000000000001,0.0000,0.0000
2003,1,4,1,30,1.9000000000000001,0,0,0,2.5,0.0000,0.0000
2003,1,4,2,0,2.1,0,0,0,3.1,0.0000,0.0000
2003,1,4,2,30,2.2,0,0,0,4,0.0000,0.0000
2003,1,4,3,0,2.3000000000000003,0,0,0,4.9,0.0000,0.0000
2003,1,4,3,30,2.2,0,0,0,4.800000000000001,0.0000,0.0000
2003,1,4,4,0,2.2,0,0,0,4.800000000000001,0.0000,0.0000
2003,1,4,4,30,2,0,0,0,3.7,0.0000,0.0000
2003,1,4,5,0,1.8,0,0,0,2.6,0.0000,0.0000
2003,1,4,5,30,1.6,0,0,0,2.1,0.0000,0.0000
2003,1,4,6,0,1.4000000000000001,0,0,0,1.5,0.0000,0.0000
2003,1,4,6,30,1,0,0,0,2,0.0000,0.0000
2003,1,4,7,0,0.7000000000000001,0,0,0,2.6,0.0000,0.0000
2003,1,4,7,30,1,0,0,0,3.5,0.0000,0.0000
2003,1,4,8,0,1.4000000000000001,0,0,0,4.4,0.0000,0.0000
2003,1,4,8,30,2,23,483,63,4.9,0.0000,0.0000
2003,1,4,9,0,2.7,82,9,83,5.4,0.0000,0.0000
2003,1,4,9,30,3.2,52,1,53,5.4,2.5520,1.9542
