Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,700696,-,-,-,41.73,-96.86,-6,437,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,Temperature,DHI,DNI,GHI,Wind Speed,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm)
2001,1,1,0,0,-18.1,0,0,0,2.3000000000000003,0.0000,0.0000
2001,1,1,0,30,-18.400000000000002,0,0,0,2.3000000000000003,0.0000,0.0000
2001,1,1,1,0,-18.8,0,0,0,2.3000000000000003,0.0000,0.0000
2001,1,1,1,30,-19.1,0,0,0,2.4000000000000004,0.0000,0.0000
2001,1,1,2,0,-19.3,0,0,0,2.4000000000000004,0.0000,0.0000
2001,1,1,2,30,-19.700000000000003,0,0,0,2.4000000000000004,0.0000,0.0000
2001,1,1,3,0,-20,0,0,0,2.5,0.0000,0.0000
2001,1,1,3,30,-20.400000000000002,0,0,0,2.5,0.0000,0.0000
2001,1,1,4,0,-20.700000000000003,0,0,0,2.5,0.0000,0.0000
2001,1,1,4,30,-20.900000000000002,0,0,0,2.5,0.0000,0.0000
2001,1,1,5,0,-21.1,0,0,0,2.5,0.0000,0.0000
2001,1,1,5,30,-21.200000000000003,0,0,0,2.5,0.0000,0.0000
2001,1,1,6,0,-21.400000000000002,0,0,0,2.5,0.0000,0.0000
2001,1,1,6,30,-21.400000000000002,0,0,0,2.5,0.0000,0.0000
2001,1,1,7,0,-21.5,0,0,0,2.4000000000000004,0.0000,0.0000
2001,1,1,7,30,-21.200000000000003,0,0,0,2.4000000000000004,0.0000,0.0000
2001,1,1,8,0,-20.900000000000002,0,0,0,2.4000000000000004,0.0000,0.0000
2001,1,1,8,30,-19.5,30,444,67,2.4000000000000004,0.0000,0.0000
2001,1,1,9,0,-18.2,87,2,87,2.3000000000000003,0.0000,0.0000
2001,1,1,9,30,-16.6,39,0,39,2.5,1.8774,1.4375
2001,1,1,10,0,-15,71,0,71,2.7,3.5200,2.7122
2001,1,1,10,30,-14,229,16,235,2.4000000000000004,11.9808,9.2724
2001,1,1,11,0,-13,269,26,279,2.2,14.5332,11.2804
2001,1,1,11,30,-12,213,1,213,2,11.2597,8.7553
2001,1,1,12,0,-11,210,1,211,1.9000000000000001,11.2503,8.7565
2001,1,1,12,30,-10.4,230,1,231,1.8,12.3538,9.6187
2001,1,1,13,0,-9.8,228,1,228,1.7000000000000002,12.1630,9.4675
2001,1,1,13,30,-9.600000000000001,223,1,224,1.7000000000000002,11.8532,9.2178
2001,1,1,14,0,-9.3,213,2,214,1.7000000000000002,11.1641,8.6670
2001,1,1,14,30,-9.4,164,1,165,1.7000000000000002,8.4303,6.5266
2001,1,1,15,0,-9.4,92,0,92,1.8,4.5730,3.5251
2001,1,1,15,30,-9.9,59,732,227,1.6,10.9511,8.3900
2001,1,1,16,0,-10.4,47,629,150,1.4000000000000001,0.0000,0.0000
2001,1,1,16,30,-11.200000000000001,32,460,73,1.4000000000000001,0.0000,0.0000
2001,1,1,17,0,-11.9,0,0,0,1.5,0.0000,0.0000
2001,1,1,17,30,-12.200000000000001,0,0,0,1.6,0.0000,0.0000
2001,1,1,18,0,-12.600000000000001,0,0,0,1.6,0.0000,0.0000
2001,1,1,18,30,-12.700000000000001,0,0,0,1.6,0.0000,0.0000
2001,1,1,19,0,-12.9,0,0,0,1.7000000000000002,0.0000,0.0000
2001,1,1,19,30,-13,0,0,0,1.7000000000000002,0.0000,0.0000
2001,1,1,20,0,-13.200000000000001,0,0,0,1.6,0.0000,0.0000
2001,1,1,20,30,-13.200000000000001,0,0,0,1.7000000000000002,0.0000,0.0000
2001,1,1,21,0,-13.3,0,0,0,1.7000000000000002,0.0000,0.0000
2001,1,1,21,30,-13.4,0,0,0,1.7000000000000002,0.0000,0.0000
2001,1,1,22,0,-13.4,0,0,0,1.7000000000000002,0.0000,0.0000
2001,1,1,22,30,-13.5,0,0,0,1.8,0.0000,0.0000
2001,1,1,23,0,-13.600000000000001,0,0,0,1.9000000000000001,0.0000,0.0000
2001,1,1,23,30,-13.700000000000001,0,0,0,2,0.0000,0.0000
2001,1,2,0,0,-13.8,0,0,0,2,0.0000,0.0000
2001,1,2,0,30,-13.9,0,0,0,2.1,0.0000,0.0000
2001,1,2,1,0,-13.9,0,0,0,2.2,0.0000,0.0000
2001,1,2,1,30,-14,0,0,0,2.3000000000000003,0.0000,0.0000
2001,1,2,2,0,-14,0,0,0,2.3000000000000003,0.0000,0.0000
2001,1,2,2,30,-14.3,0,0,0,2.3000000000000003,0.0000,0.0000
2001,1,2,3,0,-14.700000000000001,0,0,0,2.3000000000000003,0.0000,0.0000
2001,1,2,3,30,-15.200000000000001,0,0,0,2.4000000000000004,0.0000,0.0000
2001,1,2,4,0,-15.700000000000001,0,0,0,2.4000000000000004,0.0000,0.0000
2001,1,2,4,30,-16,0,0,0,2.5,0.0000,0.0000
2001,1,2,5,0,-16.3,0,0,0,2.6,0.0000,0.0000
2001,1,2,5,30,-16.3,0,0,0,2.7,0.0000,0.0000
2001,1,2,6,0,-16.3,0,0,0,2.8000000000000003,0.0000,0.0000
2001,1,2,6,30,-16,0,0,0,3.1,0.0000,0.0000
2001,1,2,7,0,-15.8,0,0,0,3.3000000000000003,0.0000,0.0000
2001,1,2,7,30,-15.3,0,0,0,3.6,0.0000,0.0000
2001,1,2,8,0,-14.9,0,0,0,4,0.0000,0.0000
2001,1,2,8,30,-14.100000000000001,28,507,70,4.5,0.0000,0.0000
2001,1,2,9,0,-13.200000000000001,41,682,148,5,0.0000,0.0000
2001,1,2,9,30,-12.200000000000001,50,767,223,5.2,10.7357,8.2204
2001,1,2,10,0,-11.200000000000001,83,0,83,5.4,4.1160,3.1716
2001,1,2,10,30,-10,123,0,123,5.6000000000000005,6.2731,4.8552
2001,1,2,11,0,-8.8,152,0,152,5.7,7.9210,6.1485
2001,1,2,11,30,-7.7,210,1,210,5.800000000000001,11.1072,8.6372
2001,1,2,12,0,-6.6000000000000005,174,0,174,5.9,9.2830,7.2258
2001,1,2,12,30,-5.7,197,0,197,5.9,10.5424,8.2089
2001,1,2,13,0,-4.800000000000001,233,2,234,5.9,12.4923,9.7246
2001,1,2,13,30,-4.2,207,1,208,5.7,11.0159,8.5675
2001,1,2,14,0,-3.5,199,2,200,5.5,10.4441,8.1091
2001,1,2,14,30,-3.3000000000000003,70,821,350,4.9,17.9018,13.8613
2001,1,2,15,0,-3.1,65,770,289,4.4,14.3824,11.0892
2001,1,2,15,30,-3.7,57,697,219,3.7,10.5759,8.1046
2001,1,2,16,0,-4.4,47,581,143,3,0.0000,0.0000
2001,1,2,16,30,-5.1000000000000005,31,417,70,3,0.0000,0.0000
2001,1,2,17,0,-5.7,0,0,0,3.1,0.0000,0.0000
2001,1,2,17,30,-5.6000000000000005,0,0,0,3.2,0.0000,0.0000
2001,1,2,18,0,-5.4,0,0,0,3.3000000000000003,0.0000,0.0000
2001,1,2,18,30,-5.300000000000001,0,0,0,3.1,0.0000,0.0000
2001,1,2,19,0,-5.2,0,0,0,2.9000000000000004,0.0000,0.0000
2001,1,2,19,30,-5.300000000000001,0,0,0,2.8000000000000003,0.0000,0.0000
2001,1,2,20,0,-5.5,0,0,0,2.7,0.0000,0.0000
2001,1,2,20,30,-5.6000000000000005,0,0,0,2.7,0.0000,0.0000
2001,1,2,21,0,-5.7,0,0,0,2.7,0.0000,0.0000
2001,1,2,21,30,-5.6000000000000005,0,0,0,2.8000000000000003,0.0000,0.0000
2001,1,2,22,0,-5.5,0,0,0,2.9000000000000004,0.0000,0.0000
2001,1,2,22,30,-5.300000000000001,0,0,0,3,0.0000,0.0000
2001,1,2,23,0,-5.1000000000000005,0,0,0,3.1,0.0000,0.0000
2001,1,2,23,30,-4.800000000000001,0,0,0,3.3000000000000003,0.0000,0.0000
2001,1,3,0,0,-4.5,0,0,0,3.5,0.0000,0.0000
2001,1,3,0,30,-4.1000000000000005,0,0,0,3.6,0.0000,0.0000
2001,1,3,1,0,-3.7,0,0,0,3.7,0.0000,0.0000
2001,1,3,1,30,-3.6,0,0,0,3.7,0.0000,0.0000
2001,1,3,2,0,-3.4000000000000004,0,0,0,3.6,0.0000,0.0000
2001,1,3,2,30,-3.3000000000000003,0,0,0,3.5,0.0000,0.0000
2001,1,3,3,0,-3.3000000000000003,0,0,0,3.4000000000000004,0.0000,0.0000
2001,1,3,3,30,-3.4000000000000004,0,0,0,3.3000000000000003,0.0000,0.0000
2001,1,3,4,0,-3.6,0,0,0,3.2,0.0000,0.0000
2001,1,3,4,30,-3.7,0,0,0,3.2,0.0000,0.0000
2001,1,3,5,0,-3.8000000000000003,0,0,0,3.2,0.0000,0.0000
2001,1,3,5,30,-4,0,0,0,3.2,0.0000,0.0000
2001,1,3,6,0,-4.1000000000000005,0,0,0,3.3000000000000003,0.0000,0.0000
2001,1,3,6,30,-4.2,0,0,0,3.3000000000000003,0.0000,0.0000
2001,1,3,7,0,-4.4,0,0,0,3.3000000000000003,0.0000,0.0000
2001,1,3,7,30,-4.3,0,0,0,3.4000000000000004,0.0000,0.0000
2001,1,3,8,0,-4.3,0,0,0,3.5,0.0000,0.0000
2001,1,3,8,30,-3.8000000000000003,26,456,64,3.6,0.0000,0.0000
2001,1,3,9,0,-3.3000000000000003,39,628,138,3.7,0.0000,0.0000
2001,1,3,9,30,-2.6,48,730,213,3.6,10.2556,7.8531
2001,1,3,10,0,-1.9000000000000001,88,0,88,3.6,4.3652,3.3638
2001,1,3,10,30,-0.8,60,847,344,3.7,17.5521,13.5858
2001,1,3,11,0,0.2,60,886,393,3.8000000000000003,20.4903,15.9061
2001,1,3,11,30,0.9,63,905,430,4.2,22.7557,17.6965
2001,1,3,12,0,1.6,61,921,452,4.7,24.1286,18.7827
2001,1,3,12,30,1.9000000000000001,62,925,461,4.800000000000001,24.6863,19.2235
2001,1,3,13,0,2.2,61,924,454,4.9,24.2567,18.8843
2001,1,3,13,30,2.2,59,908,431,4.800000000000001,22.8455,17.7697
2001,1,3,14,0,2.3000000000000003,57,891,397,4.6000000000000005,20.7539,16.1160
2001,1,3,14,30,2.2,53,863,349,4.2,17.8714,13.8400
2001,1,3,15,0,2,49,823,291,3.8000000000000003,14.5009,11.1830
2001,1,3,15,30,1.1,43,757,221,3.3000000000000003,10.6836,8.1893
2001,1,3,16,0,0.1,35,666,148,2.8000000000000003,0.0000,0.0000
2001,1,3,16,30,-1.1,25,516,74,2.7,0.0000,0.0000
2001,1,3,17,0,-2.3000000000000003,11,262,16,2.5,0.0000,0.0000
2001,1,3,17,30,-2.8000000000000003,0,0,0,2.5,0.0000,0.0000
2001,1,3,18,0,-3.3000000000000003,0,0,0,2.4000000000000004,0.0000,0.0000
2001,1,3,18,30,-3.8000000000000003,0,0,0,2.2,0.0000,0.0000
2001,1,3,19,0,-4.3,0,0,0,2.1,0.0000,0.0000
2001,1,3,19,30,-4.7,0,0,0,1.9000000000000001,0.0000,0.0000
2001,1,3,20,0,-5.1000000000000005,0,0,0,1.8,0.0000,0.0000
2001,1,3,20,30,-5.300000000000001,0,0,0,1.7000000000000002,0.0000,0.0000
2001,1,3,21,0,-5.5,0,0,0,1.6,0.0000,0.0000
2001,1,3,21,30,-5.5,0,0,0,1.5,0.0000,0.0000
2001,1,3,22,0,-5.5,0,0,0,1.5,0.0000,0.0000
2001,1,3,22,30,-5.5,0,0,0,1.5,0.0000,0.0000
2001,1,3,23,0,-5.5,0,0,0,1.5,0.0000,0.0000
2001,1,3,23,30,-5.5,0,0,0,1.5,0.0000,0.0000
2001,1,4,0,0,-5.6000000000000005,0,0,0,1.6,0.0000,0.0000
2001,1,4,0,30,-5.7,0,0,0,1.6,0.0000,0.0000
2001,1,4,1,0,-5.7,0,0,0,1.7000000000000002,0.0000,0.0000
2001,1,4,1,30,-5.6000000000000005,0,0,0,1.8,0.0000,0.0000
2001,1,4,2,0,-5.4,0,0,0,2,0.0000,0.0000
2001,1,4,2,30,-5.1000000000000005,0,0,0,2.1,0.0000,0.0000
2001,1,4,3,0,-4.800000000000001,0,0,0,2.2,0.0000,0.0000
2001,1,4,3,30,-4.7,0,0,0,2.2,0.0000,0.0000
