Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,700696,-,-,-,41.73,-96.86,-6,437,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,DHI,DNI,GHI,Wind Speed,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm)
2010,1,1,0,0,-19,0,0,0,2.2,0.0000,0.0000
2010,1,1,0,30,-18.7,0,0,0,2.3000000000000003,0.0000,0.0000
2010,1,1,1,0,-18.3,0,0,0,2.4000000000000004,0.0000,0.0000
2010,1,1,1,30,-18.1,0,0,0,2.2,0.0000,0.0000
2010,1,1,2,0,-17.900000000000002,0,0,0,2,0.0000,0.0000
2010,1,1,2,30,-17.8,0,0,0,1.8,0.0000,0.0000
2010,1,1,3,0,-17.6,0,0,0,1.7000000000000002,0.0000,0.0000
2010,1,1,3,30,-17.400000000000002,0,0,0,1.7000000000000002,0.0000,0.0000
2010,1,1,4,0,-17.1,0,0,0,1.7000000000000002,0.0000,0.0000
2010,1,1,4,30,-17,0,0,0,1.8,0.0000,0.0000
2010,1,1,5,0,-16.900000000000002,0,0,0,1.9000000000000001,0.0000,0.0000
2010,1,1,5,30,-16.900000000000002,0,0,0,1.8,0.0000,0.0000
2010,1,1,6,0,-16.8,0,0,0,1.8,0.0000,0.0000
2010,1,1,6,30,-16.8,0,0,0,1.9000000000000001,0.0000,0.0000
2010,1,1,7,0,-16.7,0,0,0,2.1,0.0000,0.0000
2010,1,1,7,30,-16.5,0,0,0,2.4000000000000004,0.0000,0.0000
2010,1,1,8,0,-16.3,0,0,0,2.7,0.0000,0.0000
2010,1,1,8,30,-16,23,0,23,3.2,0.0000,0.0000
2010,1,1,9,0,-15.700000000000001,45,0,45,3.8000000000000003,0.0000,0.0000
2010,1,1,9,30,-15.4,13,0,13,4.2,0.6258,0.4792
2010,1,1,10,0,-15.200000000000001,21,0,21,4.6000000000000005,1.0411,0.8022
2010,1,1,10,30,-15,31,0,31,4.800000000000001,1.5804,1.2232
2010,1,1,11,0,-14.9,31,0,31,5,1.6147,1.2533
2010,1,1,11,30,-14.700000000000001,30,0,30,5.1000000000000005,1.5858,1.2330
2010,1,1,12,0,-14.600000000000001,34,0,34,5.300000000000001,1.8127,1.4109
2010,1,1,12,30,-14.5,18,0,18,5.4,0.9625,0.7494
2010,1,1,13,0,-14.4,76,915,462,5.5,24.6424,19.1809
2010,1,1,13,30,-14.4,74,904,441,5.5,23.3324,18.1445
2010,1,1,14,0,-14.5,68,895,405,5.4,21.1247,16.3994
2010,1,1,14,30,-14.700000000000001,63,866,356,5.2,18.1841,14.0772
2010,1,1,15,0,-14.9,55,831,295,5,14.6606,11.3009
2010,1,1,15,30,-15.3,48,768,225,4.5,10.8530,8.3146
