Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,700696,-,-,-,41.73,-96.86,-6,437,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,DHI,DNI,GHI,Wind Speed,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm)
2014,1,1,0,0,-12.3,0,0,0,3.7,0.0000,0.0000
2014,1,1,0,30,-12.3,0,0,0,3.6,0.0000,0.0000
2014,1,1,1,0,-12.3,0,0,0,3.6,0.0000,0.0000
2014,1,1,1,30,-12.3,0,0,0,3.8000000000000003,0.0000,0.0000
2014,1,1,2,0,-12.3,0,0,0,4.1000000000000005,0.0000,0.0000
2014,1,1,2,30,-12.4,0,0,0,4.4,0.0000,0.0000
2014,1,1,3,0,-12.5,0,0,0,4.800000000000001,0.0000,0.0000
2014,1,1,3,30,-12.700000000000001,0,0,0,4.9,0.0000,0.0000
2014,1,1,4,0,-12.8,0,0,0,5.1000000000000005,0.0000,0.0000
2014,1,1,4,30,-13,0,0,0,5.1000000000000005,0.0000,0.0000
2014,1,1,5,0,-13.100000000000001,0,0,0,5.1000000000000005,0.0000,0.0000
2014,1,1,5,30,-13.3,0,0,0,5,0.0000,0.0000
2014,1,1,6,0,-13.5,0,0,0,4.9,0.0000,0.0000
2014,1,1,6,30,-13.600000000000001,0,0,0,4.9,0.0000,0.0000
2014,1,1,7,0,-13.8,0,0,0,4.9,0.0000,0.0000
2014,1,1,7,30,-13.9,0,0,0,5,0.0000,0.0000
2014,1,1,8,0,-14,0,0,0,5,0.0000,0.0000
2014,1,1,8,30,-13.9,21,0,21,5.1000000000000005,0.0000,0.0000
2014,1,1,9,0,-13.9,45,0,45,5.1000000000000005,0.0000,0.0000
2014,1,1,9,30,-13.700000000000001,60,0,60,5.1000000000000005,2.8883,2.2116
2014,1,1,10,0,-13.5,106,3,107,5.1000000000000005,5.3047,4.0874
2014,1,1,10,30,-13.4,180,19,186,5,9.4827,7.3390
2014,1,1,11,0,-13.200000000000001,133,3,134,5,6.9801,5.4178
2014,1,1,11,30,-13,154,3,155,5,8.1937,6.3712
2014,1,1,12,0,-12.8,141,2,141,4.9,7.5179,5.8515
2014,1,1,12,30,-12.600000000000001,252,29,265,4.9,14.1711,11.0335
2014,1,1,13,0,-12.4,179,4,180,4.9,9.6009,7.4731
2014,1,1,13,30,-12.3,191,8,195,5,10.3170,8.0231
2014,1,1,14,0,-12.100000000000001,188,13,193,5,10.0677,7.8158
2014,1,1,14,30,-12.100000000000001,190,23,198,5.1000000000000005,10.1145,7.8302
2014,1,1,15,0,-12.100000000000001,150,15,154,5.1000000000000005,7.6533,5.8994
2014,1,1,15,30,-12.3,119,10,121,5.1000000000000005,5.8365,4.4714
2014,1,1,16,0,-12.5,71,4,71,5,0.0000,0.0000
2014,1,1,16,30,-12.8,33,1,33,4.7,0.0000,0.0000
2014,1,1,17,0,-13.200000000000001,0,0,0,4.3,0.0000,0.0000
2014,1,1,17,30,-13.5,0,0,0,4,0.0000,0.0000
2014,1,1,18,0,-13.9,0,0,0,3.7,0.0000,0.0000
2014,1,1,18,30,-14.200000000000001,0,0,0,3.5,0.0000,0.0000
2014,1,1,19,0,-14.600000000000001,0,0,0,3.3000000000000003,0.0000,0.0000
2014,1,1,19,30,-15,0,0,0,3.2,0.0000,0.0000
2014,1,1,20,0,-15.3,0,0,0,3.1,0.0000,0.0000
2014,1,1,20,30,-15.600000000000001,0,0,0,2.9000000000000004,0.0000,0.0000
2014,1,1,21,0,-15.9,0,0,0,2.7,0.0000,0.0000
2014,1,1,21,30,-16,0,0,0,2.5,0.0000,0.0000
2014,1,1,22,0,-16.1,0,0,0,2.3000000000000003,0.0000,0.0000
2014,1,1,22,30,-16.3,0,0,0,2,0.0000,0.0000
2014,1,1,23,0,-16.400000000000002,0,0,0,1.7000000000000002,0.0000,0.0000
2014,1,1,23,30,-16.6,0,0,0,1.6,0.0000,0.0000
2014,1,2,0,0,-16.8,0,0,0,1.4000000000000001,0.0000,0.0000
2014,1,2,0,30,-16.900000000000002,0,0,0,1.6,0.0000,0.0000
2014,1,2,1,0,-17,0,0,0,1.7000000000000002,0.0000,0.0000
2014,1,2,1,30,-16.900000000000002,0,0,0,1.9000000000000001,0.0000,0.0000
2014,1,2,2,0,-16.7,0,0,0,2,0.0000,0.0000
2014,1,2,2,30,-16.5,0,0,0,2.2,0.0000,0.0000
2014,1,2,3,0,-16.2,0,0,0,2.5,0.0000,0.0000
2014,1,2,3,30,-16,0,0,0,2.5,0.0000,0.0000
2014,1,2,4,0,-15.9,0,0,0,2.5,0.0000,0.0000
