Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,700696,-,-,-,41.73,-96.86,-6,437,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,DHI,DNI,GHI,Wind Speed,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm)
2005,1,1,0,0,-3.3000000000000003,0,0,0,4.1000000000000005,0.0000,0.0000
2005,1,1,0,30,-3.3000000000000003,0,0,0,4.2,0.0000,0.0000
2005,1,1,1,0,-3.4000000000000004,0,0,0,4.3,0.0000,0.0000
2005,1,1,1,30,-3.4000000000000004,0,0,0,4.5,0.0000,0.0000
2005,1,1,2,0,-3.4000000000000004,0,0,0,4.800000000000001,0.0000,0.0000
2005,1,1,2,30,-3.3000000000000003,0,0,0,5.1000000000000005,0.0000,0.0000
2005,1,1,3,0,-3.3000000000000003,0,0,0,5.4,0.0000,0.0000
2005,1,1,3,30,-3.3000000000000003,0,0,0,5.7,0.0000,0.0000
2005,1,1,4,0,-3.3000000000000003,0,0,0,5.9,0.0000,0.0000
2005,1,1,4,30,-3.3000000000000003,0,0,0,6.2,0.0000,0.0000
2005,1,1,5,0,-3.3000000000000003,0,0,0,6.4,0.0000,0.0000
2005,1,1,5,30,-3.2,0,0,0,6.4,0.0000,0.0000
2005,1,1,6,0,-3.2,0,0,0,6.300000000000001,0.0000,0.0000
2005,1,1,6,30,-3,0,0,0,6.2,0.0000,0.0000
2005,1,1,7,0,-2.9000000000000004,0,0,0,6.1000000000000005,0.0000,0.0000
2005,1,1,7,30,-2.8000000000000003,0,0,0,6.2,0.0000,0.0000
2005,1,1,8,0,-2.6,0,0,0,6.2,0.0000,0.0000
2005,1,1,8,30,-2.5,14,0,14,6.300000000000001,0.0000,0.0000
2005,1,1,9,0,-2.3000000000000003,35,1,35,6.4,0.0000,0.0000
2005,1,1,9,30,-2,64,4,64,6.4,3.0807,2.3588
2005,1,1,10,0,-1.7000000000000002,117,17,122,6.4,6.0484,4.6604
2005,1,1,10,30,-1.4000000000000001,89,3,90,6.300000000000001,4.5884,3.5511
2005,1,1,11,0,-1,98,3,99,6.1000000000000005,5.1569,4.0027
2005,1,1,11,30,-0.5,117,5,119,5.800000000000001,6.2907,4.8915
2005,1,1,12,0,0,90,1,91,5.4,4.8520,3.7765
2005,1,1,12,30,0.4,86,1,86,4.9,4.5993,3.5810
2005,1,1,13,0,0.9,75,1,75,4.3,4.0010,3.1143
2005,1,1,13,30,1.3,53,0,53,3.5,2.8046,2.1810
2005,1,1,14,0,1.8,24,0,24,2.7,1.2520,0.9720
2005,1,1,14,30,2.1,59,1,59,2.2,3.0145,2.3337
2005,1,1,15,0,2.4000000000000004,9,0,9,1.8,0.4474,0.3448
2005,1,1,15,30,2.2,19,0,19,2.4000000000000004,0.9166,0.7022
2005,1,1,16,0,2.1,11,0,11,3.1,0.0000,0.0000
2005,1,1,16,30,1.4000000000000001,16,0,16,4,0.0000,0.0000
2005,1,1,17,0,0.7000000000000001,0,0,0,5,0.0000,0.0000
2005,1,1,17,30,-0.1,0,0,0,5.2,0.0000,0.0000
2005,1,1,18,0,-0.9,0,0,0,5.5,0.0000,0.0000
2005,1,1,18,30,-1.6,0,0,0,5.5,0.0000,0.0000
2005,1,1,19,0,-2.3000000000000003,0,0,0,5.6000000000000005,0.0000,0.0000
2005,1,1,19,30,-2.8000000000000003,0,0,0,5.6000000000000005,0.0000,0.0000
2005,1,1,20,0,-3.3000000000000003,0,0,0,5.7,0.0000,0.0000
2005,1,1,20,30,-3.6,0,0,0,5.7,0.0000,0.0000
2005,1,1,21,0,-3.9000000000000004,0,0,0,5.6000000000000005,0.0000,0.0000
2005,1,1,21,30,-4.1000000000000005,0,0,0,5.5,0.0000,0.0000
2005,1,1,22,0,-4.3,0,0,0,5.4,0.0000,0.0000
