Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,700696,-,-,-,41.73,-96.86,-6,437,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,DHI,DNI,GHI,Wind Speed,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm)
2004,1,1,0,0,-1.6,0,0,0,3.4000000000000004,0.0000,0.0000
2004,1,1,0,30,-1.6,0,0,0,3.4000000000000004,0.0000,0.0000
2004,1,1,1,0,-1.7000000000000002,0,0,0,3.5,0.0000,0.0000
2004,1,1,1,30,-1.7000000000000002,0,0,0,3.6,0.0000,0.0000
2004,1,1,2,0,-1.8,0,0,0,3.7,0.0000,0.0000
2004,1,1,2,30,-1.8,0,0,0,3.6,0.0000,0.0000
2004,1,1,3,0,-1.8,0,0,0,3.6,0.0000,0.0000
2004,1,1,3,30,-1.9000000000000001,0,0,0,3.5,0.0000,0.0000
2004,1,1,4,0,-1.9000000000000001,0,0,0,3.4000000000000004,0.0000,0.0000
2004,1,1,4,30,-1.9000000000000001,0,0,0,3.2,0.0000,0.0000
2004,1,1,5,0,-1.9000000000000001,0,0,0,3,0.0000,0.0000
2004,1,1,5,30,-2,0,0,0,2.6,0.0000,0.0000
2004,1,1,6,0,-2.1,0,0,0,2.1,0.0000,0.0000
2004,1,1,6,30,-2.6,0,0,0,1.7000000000000002,0.0000,0.0000
2004,1,1,7,0,-3.2,0,0,0,1.3,0.0000,0.0000
2004,1,1,7,30,-2.9000000000000004,0,0,0,1.6,0.0000,0.0000
2004,1,1,8,0,-2.6,0,0,0,2,0.0000,0.0000
2004,1,1,8,30,-1.7000000000000002,25,446,62,2.6,0.0000,0.0000
2004,1,1,9,0,-0.8,87,22,90,3.2,0.0000,0.0000
2004,1,1,9,30,0.30000000000000004,44,735,209,3.3000000000000003,10.0596,7.7023
2004,1,1,10,0,1.4000000000000001,48,810,278,3.5,13.7799,10.6172
2004,1,1,10,30,2.7,52,854,337,3.6,17.1763,13.2929
2004,1,1,11,0,4.1000000000000005,53,889,385,3.8000000000000003,20.0480,15.5602
2004,1,1,11,30,5.300000000000001,55,908,421,3.9000000000000004,22.2465,17.2975
2004,1,1,12,0,6.5,55,921,443,4.1000000000000005,23.6115,18.3770
