Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,700696,-,-,-,41.73,-96.86,-6,437,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,Temperature,DHI,DNI,GHI,Wind Speed,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm)
2017,1,1,0,0,-5.300000000000001,0,0,0,3,0.0000,0.0000
2017,1,1,0,30,-5.4,0,0,0,2.9000000000000004,0.0000,0.0000
2017,1,1,1,0,-5.6000000000000005,0,0,0,2.7,0.0000,0.0000
2017,1,1,1,30,-5.7,0,0,0,2.6,0.0000,0.0000
2017,1,1,2,0,-5.800000000000001,0,0,0,2.5,0.0000,0.0000
2017,1,1,2,30,-5.9,0,0,0,2.5,0.0000,0.0000
2017,1,1,3,0,-6,0,0,0,2.4000000000000004,0.0000,0.0000
2017,1,1,3,30,-6,0,0,0,2.4000000000000004,0.0000,0.0000
2017,1,1,4,0,-6.1000000000000005,0,0,0,2.4000000000000004,0.0000,0.0000
2017,1,1,4,30,-6.2,0,0,0,2.3000000000000003,0.0000,0.0000
2017,1,1,5,0,-6.4,0,0,0,2.2,0.0000,0.0000
2017,1,1,5,30,-6.6000000000000005,0,0,0,2.1,0.0000,0.0000
2017,1,1,6,0,-6.7,0,0,0,1.9000000000000001,0.0000,0.0000
2017,1,1,6,30,-6.7,0,0,0,1.7000000000000002,0.0000,0.0000
2017,1,1,7,0,-6.7,0,0,0,1.6,0.0000,0.0000
2017,1,1,7,30,-6.1000000000000005,0,0,0,1.5,0.0000,0.0000
2017,1,1,8,0,-5.5,0,0,0,1.5,0.0000,0.0000
2017,1,1,8,30,-4.6000000000000005,32,3,33,2.1,0.0000,0.0000
2017,1,1,9,0,-3.8000000000000003,50,3,50,2.6,0.0000,0.0000
2017,1,1,9,30,-3.3000000000000003,112,30,118,2.7,5.6804,4.3494
2017,1,1,10,0,-2.8000000000000003,48,0,49,2.8000000000000003,2.4295,1.8720
2017,1,1,10,30,-2.3000000000000003,102,5,104,2.9000000000000004,5.3026,4.1040
2017,1,1,11,0,-1.7000000000000002,198,82,229,2.9000000000000004,11.9296,9.2597
2017,1,1,11,30,-1.4000000000000001,69,0,69,3,3.6478,2.8365
2017,1,1,12,0,-1,143,8,147,3,7.8384,6.1010
2017,1,1,12,30,-0.8,104,2,105,3,5.6158,4.3725
2017,1,1,13,0,-0.6000000000000001,204,40,221,3,11.7904,9.1776
2017,1,1,13,30,-0.30000000000000004,182,31,195,3.3000000000000003,10.3194,8.0251
2017,1,1,14,0,-0.1,183,54,203,3.5,10.5920,8.2230
2017,1,1,14,30,0.1,113,14,118,3.7,6.0295,4.6680
2017,1,1,15,0,0.2,157,18,162,3.9000000000000004,8.0531,6.2079
2017,1,1,15,30,-0.2,41,0,41,3.5,1.9782,1.5156
2017,1,1,16,0,-0.6000000000000001,39,1,40,3.1,0.0000,0.0000
2017,1,1,16,30,-1.1,19,0,19,3.1,0.0000,0.0000
2017,1,1,17,0,-1.7000000000000002,0,0,0,3,0.0000,0.0000
2017,1,1,17,30,-1.8,0,0,0,3,0.0000,0.0000
2017,1,1,18,0,-2,0,0,0,2.9000000000000004,0.0000,0.0000
2017,1,1,18,30,-2.2,0,0,0,2.6,0.0000,0.0000
2017,1,1,19,0,-2.5,0,0,0,2.4000000000000004,0.0000,0.0000
2017,1,1,19,30,-2.6,0,0,0,2.3000000000000003,0.0000,0.0000
2017,1,1,20,0,-2.7,0,0,0,2.3000000000000003,0.0000,0.0000
2017,1,1,20,30,-2.7,0,0,0,2.4000000000000004,0.0000,0.0000
2017,1,1,21,0,-2.7,0,0,0,2.6,0.0000,0.0000
2017,1,1,21,30,-2.6,0,0,0,2.8000000000000003,0.0000,0.0000
2017,1,1,22,0,-2.5,0,0,0,3,0.0000,0.0000
2017,1,1,22,30,-2.4000000000000004,0,0,0,3,0.0000,0.0000
2017,1,1,23,0,-2.3000000000000003,0,0,0,3.1,0.0000,0.0000
2017,1,1,23,30,-2.3000000000000003,0,0,0,3.1,0.0000,0.0000
2017,1,2,0,0,-2.2,0,0,0,3,0.0000,0.0000
2017,1,2,0,30,-2.2,0,0,0,2.8000000000000003,0.0000,0.0000
2017,1,2,1,0,-2.2,0,0,0,2.5,0.0000,0.0000
2017,1,2,1,30,-2.2,0,0,0,2.3000000000000003,0.0000,0.0000
2017,1,2,2,0,-2.2,0,0,0,2.1,0.0000,0.0000
2017,1,2,2,30,-2.3000000000000003,0,0,0,2,0.0000,0.0000
2017,1,2,3,0,-2.4000000000000004,0,0,0,1.9000000000000001,0.0000,0.0000
2017,1,2,3,30,-2.4000000000000004,0,0,0,1.8,0.0000,0.0000
2017,1,2,4,0,-2.5,0,0,0,1.8,0.0000,0.0000
