Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,700696,-,-,-,41.73,-96.86,-6,437,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,DHI,DNI,GHI,Wind Speed,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm)
2009,1,1,0,0,-8.3,0,0,0,6.2,0.0000,0.0000
2009,1,1,0,30,-8.200000000000001,0,0,0,6.1000000000000005,0.0000,0.0000
2009,1,1,1,0,-8.200000000000001,0,0,0,6,0.0000,0.0000
2009,1,1,1,30,-8.1,0,0,0,5.9,0.0000,0.0000
2009,1,1,2,0,-8,0,0,0,5.7,0.0000,0.0000
2009,1,1,2,30,-8,0,0,0,5.4,0.0000,0.0000
2009,1,1,3,0,-7.9,0,0,0,5.2,0.0000,0.0000
2009,1,1,3,30,-7.9,0,0,0,4.800000000000001,0.0000,0.0000
2009,1,1,4,0,-7.9,0,0,0,4.5,0.0000,0.0000
2009,1,1,4,30,-7.7,0,0,0,4.2,0.0000,0.0000
2009,1,1,5,0,-7.6000000000000005,0,0,0,4,0.0000,0.0000
2009,1,1,5,30,-7.2,0,0,0,3.8000000000000003,0.0000,0.0000
2009,1,1,6,0,-6.9,0,0,0,3.6,0.0000,0.0000
2009,1,1,6,30,-6.800000000000001,0,0,0,3.2,0.0000,0.0000
2009,1,1,7,0,-6.7,0,0,0,2.8000000000000003,0.0000,0.0000
2009,1,1,7,30,-6.5,0,0,0,2.7,0.0000,0.0000
2009,1,1,8,0,-6.300000000000001,0,0,0,2.6,0.0000,0.0000
2009,1,1,8,30,-5.300000000000001,18,0,18,2.8000000000000003,0.0000,0.0000
2009,1,1,9,0,-4.4,73,19,76,3.1,0.0000,0.0000
2009,1,1,9,30,-3.1,118,127,147,3.1,7.0759,5.4179
2009,1,1,10,0,-1.7000000000000002,149,15,153,3,7.5853,5.8445
2009,1,1,10,30,-0.6000000000000001,162,245,243,2.7,12.3886,9.5880
2009,1,1,11,0,0.6000000000000001,124,10,128,2.4000000000000004,6.6675,5.1752
2009,1,1,11,30,1.6,196,49,216,2.4000000000000004,11.4183,8.8786
2009,1,1,12,0,2.6,222,118,272,2.4000000000000004,14.5027,11.2880
2009,1,1,12,30,3.2,190,26,201,2.5,10.7494,8.3695
2009,1,1,13,0,3.9000000000000004,206,47,226,2.6,12.0563,9.3844
2009,1,1,13,30,4.1000000000000005,216,120,265,2.5,14.0228,10.9050
2009,1,1,14,0,4.2,178,59,200,2.3000000000000003,10.4337,8.1000
2009,1,1,14,30,3.6,138,24,146,1.9000000000000001,7.4595,5.7750
2009,1,1,15,0,3,142,92,169,1.5,8.4003,6.4755
2009,1,1,15,30,1.8,63,0,64,1.6,3.0877,2.3657
2009,1,1,16,0,0.5,78,20,81,1.7000000000000002,0.0000,0.0000
2009,1,1,16,30,-0.4,36,1,36,1.8,0.0000,0.0000
2009,1,1,17,0,-1.2000000000000002,0,0,0,1.9000000000000001,0.0000,0.0000
2009,1,1,17,30,-1.7000000000000002,0,0,0,1.8,0.0000,0.0000
2009,1,1,18,0,-2.2,0,0,0,1.8,0.0000,0.0000
2009,1,1,18,30,-2.7,0,0,0,1.7000000000000002,0.0000,0.0000
2009,1,1,19,0,-3.3000000000000003,0,0,0,1.6,0.0000,0.0000
2009,1,1,19,30,-3.6,0,0,0,1.6,0.0000,0.0000
2009,1,1,20,0,-4,0,0,0,1.6,0.0000,0.0000
2009,1,1,20,30,-4.2,0,0,0,1.7000000000000002,0.0000,0.0000
2009,1,1,21,0,-4.3,0,0,0,1.8,0.0000,0.0000
2009,1,1,21,30,-4,0,0,0,1.9000000000000001,0.0000,0.0000
2009,1,1,22,0,-3.6,0,0,0,2.1,0.0000,0.0000
2009,1,1,22,30,-3.4000000000000004,0,0,0,2.1,0.0000,0.0000
2009,1,1,23,0,-3.1,0,0,0,2,0.0000,0.0000
2009,1,1,23,30,-3.1,0,0,0,1.9000000000000001,0.0000,0.0000
2009,1,2,0,0,-3.2,0,0,0,1.7000000000000002,0.0000,0.0000
2009,1,2,0,30,-3.2,0,0,0,1.6,0.0000,0.0000
