Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,700696,-,-,-,41.73,-96.86,-6,437,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,DHI,DNI,GHI,Wind Speed,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm)
2006,1,1,0,0,-1.4000000000000001,0,0,0,3.2,0.0000,0.0000
2006,1,1,0,30,-1.5,0,0,0,2.9000000000000004,0.0000,0.0000
2006,1,1,1,0,-1.5,0,0,0,2.5,0.0000,0.0000
2006,1,1,1,30,-1.6,0,0,0,2.4000000000000004,0.0000,0.0000
2006,1,1,2,0,-1.7000000000000002,0,0,0,2.3000000000000003,0.0000,0.0000
2006,1,1,2,30,-1.6,0,0,0,2.2,0.0000,0.0000
2006,1,1,3,0,-1.5,0,0,0,2.2,0.0000,0.0000
2006,1,1,3,30,-1.5,0,0,0,2.3000000000000003,0.0000,0.0000
2006,1,1,4,0,-1.4000000000000001,0,0,0,2.5,0.0000,0.0000
2006,1,1,4,30,-1.3,0,0,0,2.5,0.0000,0.0000
2006,1,1,5,0,-1.3,0,0,0,2.5,0.0000,0.0000
2006,1,1,5,30,-1.3,0,0,0,2.6,0.0000,0.0000
2006,1,1,6,0,-1.2000000000000002,0,0,0,2.7,0.0000,0.0000
2006,1,1,6,30,-1.2000000000000002,0,0,0,2.9000000000000004,0.0000,0.0000
2006,1,1,7,0,-1.1,0,0,0,3.1,0.0000,0.0000
2006,1,1,7,30,-1,0,0,0,3.2,0.0000,0.0000
2006,1,1,8,0,-0.9,0,0,0,3.4000000000000004,0.0000,0.0000
2006,1,1,8,30,-0.6000000000000001,12,0,12,3.5,0.0000,0.0000
2006,1,1,9,0,-0.30000000000000004,43,2,43,3.5,0.0000,0.0000
2006,1,1,9,30,0.2,52,2,53,3.6,2.5510,1.9532
2006,1,1,10,0,0.6000000000000001,28,0,29,3.7,1.4376,1.1077
2006,1,1,10,30,1.4000000000000001,132,30,142,3.8000000000000003,7.2388,5.6023
2006,1,1,11,0,2.1,184,50,202,4,10.5204,8.1656
2006,1,1,11,30,2.8000000000000003,199,79,231,4.3,12.2094,9.4935
2006,1,1,12,0,3.6,234,196,316,4.6000000000000005,16.8462,13.1119
2006,1,1,12,30,3.9000000000000004,155,455,350,4.800000000000001,18.7138,14.5702
2006,1,1,13,0,4.1000000000000005,199,382,361,5,19.2538,14.9865
2006,1,1,13,30,4,210,268,319,5.1000000000000005,16.8763,13.1238
2006,1,1,14,0,3.8000000000000003,179,13,184,5.1000000000000005,9.5966,7.4499
2006,1,1,14,30,3.4000000000000004,188,161,242,5.1000000000000005,12.3611,9.5693
2006,1,1,15,0,2.9000000000000004,106,2,107,5.1000000000000005,5.3171,4.0985
2006,1,1,15,30,2.1,68,0,68,5.2,3.2798,2.5126
2006,1,1,16,0,1.4000000000000001,49,0,49,5.2,0.0000,0.0000
2006,1,1,16,30,0.8,10,0,10,5.300000000000001,0.0000,0.0000
2006,1,1,17,0,0.30000000000000004,0,0,0,5.5,0.0000,0.0000
2006,1,1,17,30,0.1,0,0,0,5.5,0.0000,0.0000
2006,1,1,18,0,-0.1,0,0,0,5.5,0.0000,0.0000
2006,1,1,18,30,-0.2,0,0,0,5.4,0.0000,0.0000
2006,1,1,19,0,-0.4,0,0,0,5.300000000000001,0.0000,0.0000
2006,1,1,19,30,-0.4,0,0,0,5.2,0.0000,0.0000
2006,1,1,20,0,-0.4,0,0,0,5.2,0.0000,0.0000
2006,1,1,20,30,-0.4,0,0,0,5.300000000000001,0.0000,0.0000
2006,1,1,21,0,-0.4,0,0,0,5.4,0.0000,0.0000
2006,1,1,21,30,-0.4,0,0,0,5.5,0.0000,0.0000
